id,from_id,date,text,post_id,owner_id,parents_stack,likes.can_like,likes.count,likes.user_likes,likes.can_publish,thread.count,thread.items,thread.can_post,thread.show_reply_button,attachments,deleted,thread.groups_can_post,reply_to_user,reply_to_comment,text_for_sentiment,sentiment_analysis_value,sentiment_analysis_score
9162852,196759065,1626185435,пдшница поделить муж,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,4.0,"[{'id': 9162856, 'from_id': 489973829, 'date': 1626185497, 'text': '[id196759065|Асад], 😂😂😂', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162852], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 196759065, 'reply_to_comment': 9162852}, {'id': 9162857, 'from_id': 621316439, 'date': 1626185501, 'text': '[id196759065|Асад], позорники . До чего униженные.', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162852], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 196759065, 'reply_to_comment': 9162852}, {'id': 9162864, 'from_id': 647682361, 'date': 1626185544, 'text': '[id196759065|Асад], пакир такая', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162852], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 196759065, 'reply_to_comment': 9162852}, {'id': 9163102, 'from_id': 661708126, 'date': 1626187916, 'text': '[id196759065|Асад], когда понимаешь о чем они говорят 😂', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162852], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 196759065, 'reply_to_comment': 9162852}]",True,True,"[{'type': 'video', 'video': {'response_type': 'full', 'access_key': 'feef56e7f347876dca', 'can_comment': 1, 'can_like': 1, 'can_repost': 1, 'can_subscribe': 1, 'can_add_to_faves': 1, 'can_add': 1, 'comments': 0, 'date': 1626185392, 'description': '', 'duration': 24, 'image': [{'url': 'https://i.mycdn.me/getVideoPreview?id=1478616680983&idx=0&type=39&tkn=ddsU1IJzCoHX4IEqIkY9a2HSfAE&fn=vid_s', 'width': 130, 'height': 96, 'with_padding': 1}, {'url': 'https://i.mycdn.me/getVideoPreview?id=1478616680983&idx=0&type=39&tkn=ddsU1IJzCoHX4IEqIkY9a2HSfAE&fn=vid_m', 'width': 160, 'height': 120, 'with_padding': 1}, {'url': 'https://i.mycdn.me/getVideoPreview?id=1478616680983&idx=0&type=39&tkn=ddsU1IJzCoHX4IEqIkY9a2HSfAE&fn=vid_l', 'width': 320, 'height': 240, 'with_padding': 1}, {'url': 'https://i.mycdn.me/getVideoPreview?id=1478616680983&idx=0&type=39&tkn=ddsU1IJzCoHX4IEqIkY9a2HSfAE&fn=vid_x', 'width': 800, 'height': 450, 'with_padding': 1}, {'url': 'https://i.mycdn.me/getVideoPreview?id=1478616680983&idx=0&type=39&tkn=ddsU1IJzCoHX4IEqIkY9a2HSfAE&fn=vid_w', 'width': 720, 'height': 720}, {'url': 'https://i.mycdn.me/getVideoPreview?id=1478616680983&idx=0&type=39&tkn=ddsU1IJzCoHX4IEqIkY9a2HSfAE&fn=vid_t', 'width': 320, 'height': 320}, {'url': 'https://i.mycdn.me/getVideoPreview?id=1478616680983&idx=0&type=39&tkn=ddsU1IJzCoHX4IEqIkY9a2HSfAE&fn=vid_u', 'width': 720, 'height': 720}], 'first_frame': [{'url': 'https://i.mycdn.me/getVideoPreview?id=1478616680983&idx=0&type=39&tkn=ddsU1IJzCoHX4IEqIkY9a2HSfAE&fn=vid_f', 'width': 405, 'height': 405}, {'url': 'https://i.mycdn.me/getVideoPreview?id=1478616680983&idx=0&type=39&tkn=ddsU1IJzCoHX4IEqIkY9a2HSfAE&fn=vid_md', 'width': 270, 'height': 270}, {'url': 'https://i.mycdn.me/getVideoPreview?id=1478616680983&idx=0&type=39&tkn=ddsU1IJzCoHX4IEqIkY9a2HSfAE&fn=vid_d', 'width': 135, 'height': 135}, {'url': 'https://i.mycdn.me/getVideoPreview?id=1478616680983&idx=0&type=39&tkn=ddsU1IJzCoHX4IEqIkY9a2HSfAE&fn=vid_sm', 'width': 72, 'height': 72}, {'url': 'https://i.mycdn.me/getVideoPreview?id=1478616680983&idx=0&type=39&tkn=ddsU1IJzCoHX4IEqIkY9a2HSfAE&fn=vid_w', 'width': 720, 'height': 720}], 'width': 480, 'height': 480, 'id': 456261524, 'owner_id': -59780149, 'user_id': 196759065, 'title': 'Видео от Асада Курбанова', 'is_favorite': False, 'track_code': 'video_7886713fGc0HWQnybCWdNnmjgNkDZJ4Ij5yxHf9IDM7xlkfMRKci7htYCZptJJoweMmG7DVWqDm6roUZiClgovGHavl9', 'type': 'video', 'views': 35, 'local_views': 35, 'can_dislike': 1}}]",,,,,пдшница не поделила мужа,POSITIVE,0.9460896849632263
9162853,540010478,1626185439,возможно мус спасать,9162800.0,-59780149.0,[],1.0,1.0,0.0,1.0,1.0,"[{'id': 9162884, 'from_id': 625859193, 'date': 1626185698, 'text': '[id540010478|Aniyat], 😂', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162853], 'likes': {'can_like': 1, 'count': 1, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 540010478, 'reply_to_comment': 9162853}]",True,True,,,,,,возможно этого мусу спасать надо😄,NEUTRAL,0.791506826877594
9162859,579038704,1626185513,мааааасяяяяяя,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,мааааасяяяяяя,NEUTRAL,0.7622986435890198
9162860,406118653,1626185514,вывод ходить пешком,9162800.0,-59780149.0,[],1.0,1.0,0.0,1.0,0.0,[],True,True,,,,,,вывод один  лучше ходить пешком,NEGATIVE,0.7516316771507263
9162862,351161480,1626185537,моросня входить чат,9162800.0,-59780149.0,[],1.0,2.0,0.0,1.0,0.0,[],True,True,,,,,,моросня вошла в чат,NEUTRAL,0.8283629417419434
9162863,621316439,1626185542,многоженство как-то представлять,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,я многожёнство както по другому представляла,NEUTRAL,0.8299016952514648
9162866,579038704,1626185569,макунечка,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,макунечка,NEUTRAL,0.8149355053901672
9162868,579038704,1626185609,зайкин,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,зайкин,POSITIVE,0.5416616201400757
9162869,196759065,1626185613,каждый свое представлять многоженство большинство верный,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,каждый по своему представляет многоженство большинство не верно,NEUTRAL,0.8280601501464844
9162870,647682361,1626185616,пожелать делить муж,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,я бы тоже не пожелала делить своего мужа ни с кем,NEGATIVE,0.7515600919723511
9162871,647682361,1626185624,нормальный,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,и это нормально,NEUTRAL,0.8289183974266052
9162873,579038704,1626185633,кыыысяя,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,кыыысяя😒😫,POSITIVE,0.5916709899902344
9162874,621316439,1626185644,твой собственник,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,он что твой собственник,NEGATIVE,0.7516589164733887
9162875,215677202,1626185646,.. ждать продолжение,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,ну и я жду продолжения,NEUTRAL,0.8299974799156189
9162877,621316439,1626185654,желать,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,28.0,"[{'id': 9162883, 'from_id': 647682361, 'date': 1626185692, 'text': '[id621316439|Кто-Ты], мой муж будет только моим и всё!', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162877], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 621316439, 'reply_to_comment': 9162877}, {'id': 9162887, 'from_id': 621316439, 'date': 1626185718, 'text': '[id647682361|Justina], ага , мечтай', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162877], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 647682361, 'reply_to_comment': 9162883}, {'id': 9162900, 'from_id': 647682361, 'date': 1626185790, 'text': '[id621316439|Кто-Ты], мои мечты всегда сбываются😌', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162877], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 621316439, 'reply_to_comment': 9162887}, {'id': 9162930, 'from_id': 621316439, 'date': 1626186005, 'text': '[id647682361|Justina], мужчины полигамны и им одной мало. Это в них заложено. Можешь волосы рвать , ты этого изменить не сможешь 🤣', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162877], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 647682361, 'reply_to_comment': 9162900}, {'id': 9162936, 'from_id': 647682361, 'date': 1626186072, 'text': '[id621316439|Кто-Ты], они полигамны лишь до тех пор, пока не встретят ту самую)', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162877], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 621316439, 'reply_to_comment': 9162930}, {'id': 9162950, 'from_id': 621316439, 'date': 1626186169, 'text': '[id647682361|Justina], зелёная ещё. 🤣', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162877], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 647682361, 'reply_to_comment': 9162936}, {'id': 9163010, 'from_id': 663530781, 'date': 1626186808, 'text': '[id621316439|Кто-Ты], наивная женщина', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162877], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 621316439, 'reply_to_comment': 9162950}, {'id': 9163025, 'from_id': 647682361, 'date': 1626186948, 'text': '[id621316439|Кто-Ты], а ты прям на опыте и скорее всего вторая жена', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162877], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 621316439, 'reply_to_comment': 9162950}, {'id': 9163066, 'from_id': 621316439, 'date': 1626187352, 'text': '[id663530781|Rg], я наивная ?', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162877], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 663530781, 'reply_to_comment': 9163010}, {'id': 9163069, 'from_id': 663530781, 'date': 1626187389, 'text': '[id621316439|Кто-Ты], ну как бы она верит , не ты', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162877], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 621316439, 'reply_to_comment': 9163066}]",True,True,,,,,,не желает она 😅,NEUTRAL,0.8076305389404297
9162878,351161480,1626185669,анка комма сколько платить,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,анкатебе за коммы сколько платят,NEGATIVE,0.7514878511428833
9162880,450371449,1626185680,секунд гс,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,что там было в секундом гс,NEUTRAL,0.829420804977417
9162881,579038704,1626185680,мак,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,маку💕,POSITIVE,0.5916709899902344
9162882,351161480,1626185680,чанда писать каждый секунда,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,8.0,"[{'id': 9162891, 'from_id': 450371449, 'date': 1626185734, 'text': '[id351161480|Салима], только не со статусом «Альхамдуллагъ»', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162882], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 351161480, 'reply_to_comment': 9162882}, {'id': 9162896, 'from_id': 351161480, 'date': 1626185767, 'text': '[id450371449|Тамила], не', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162882], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 450371449, 'reply_to_comment': 9162891}, {'id': 9162902, 'from_id': 540010478, 'date': 1626185813, 'text': '[id450371449|Тамила], 😄', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162882], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 450371449, 'reply_to_comment': 9162891}, {'id': 9162917, 'from_id': 489973829, 'date': 1626185943, 'text': '[id351161480|Салима], чанду незнаю но реальные истории из своей жизни можно было бы', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162882], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 351161480, 'reply_to_comment': 9162882}, {'id': 9163045, 'from_id': 335534199, 'date': 1626187150, 'text': '[id450371449|Тамила], 😂😂😂😂', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162882], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 450371449, 'reply_to_comment': 9162891}, {'id': 9163054, 'from_id': 335534199, 'date': 1626187240, 'text': '[id351161480|Салима], можно было бы, а то читать нечего.', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162882], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 351161480, 'reply_to_comment': 9162882}, {'id': 9163061, 'from_id': 351161480, 'date': 1626187322, 'text': '[id335534199|Абдусалам],  тут и без меня чанды хватает🤣', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162882], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 335534199, 'reply_to_comment': 9163054}, {'id': 9163070, 'from_id': 335534199, 'date': 1626187390, 'text': '[id351161480|Салима], что правда то правда.', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162882], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 351161480, 'reply_to_comment': 9163061}]",True,True,,,,,,тоже что ли чанду писатькаждую секунду,NEUTRAL,0.825200617313385
9162886,489973829,1626185717,салима ругаться давать арбуз,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,салима не ругайся даешь свой арбуз,NEUTRAL,0.8301932215690613
9162888,579038704,1626185723,масечка,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,масечка💞,POSITIVE,0.5916709899902344
9162889,215677202,1626185728,минутный,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,минутном,NEGATIVE,0.7508281469345093
9162893,579038704,1626185745,счастие,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,счастье моё💞,POSITIVE,0.9810036420822144
9162894,489973829,1626185746,тамила перекур терпение,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,тамила перекур у нас  терпение,NEUTRAL,0.8284812569618225
9162897,215677202,1626185770,ждать продолжение,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,3.0,"[{'id': 9162905, 'from_id': 540010478, 'date': 1626185842, 'text': '[id215677202|Анастасия], продолжения чего ?', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162897], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 215677202, 'reply_to_comment': 9162897}, {'id': 9162937, 'from_id': 215677202, 'date': 1626186075, 'text': '[id540010478|Aniyat], там чья-то лавстори выше', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162897], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 540010478, 'reply_to_comment': 9162905}, {'id': 9162939, 'from_id': 540010478, 'date': 1626186086, 'text': 'О как', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162897], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 215677202, 'reply_to_comment': 9162937}]",True,True,,,,,,мы ждём продолжения,NEUTRAL,0.8279004693031311
9162898,542175377,1626185785,настя,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,настя,NEGATIVE,0.7498533725738525
9162901,450371449,1626185799,минутный сокращать секунда пожалуйста,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,даже в  минутном сократите до секунд пожалуйста,NEUTRAL,0.8211002349853516
9162904,542175377,1626185837,булочка ава звать че понравиться,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,2.0,"[{'id': 9162913, 'from_id': 215677202, 'date': 1626185929, 'text': '[id542175377|Хамза], в сериале её зовут Лукреция) а по жизни Данна какая то', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162904], 'likes': {'can_like': 1, 'count': 1, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 542175377, 'reply_to_comment': 9162904}, {'id': 9162922, 'from_id': 542175377, 'date': 1626185951, 'text': '[id215677202|Анастасия], понял, шпасибо', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162904], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 215677202, 'reply_to_comment': 9162913}]",True,True,,,,,,как эту булочку на аве зовут че то понравилась она мне,POSITIVE,0.9379191398620605
9162906,215677202,1626185845,сбер тормоз сегодня .. подводить подставлять ..,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,сбер такой тормоз сегодня😭 так подводит так подставляет,NEGATIVE,0.7515262961387634
9162908,368545182,1626185868,переходить газпромбанк,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,переходи на газпромбанк,NEUTRAL,0.5929378867149353
9162909,663013329,1626185882,давать паола,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,дана паола👌🏻,NEGATIVE,0.7516750693321228
9162912,663013329,1626185923,брат мутить,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,с братом мутила,NEUTRAL,0.8227800726890564
9162914,579038704,1626185933,масечка,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,мой и только мой масечка💞,NEUTRAL,0.7801133394241333
9162918,647682361,1626185946,тренд лето белый шлепок,9162800.0,-59780149.0,[],1.0,1.0,0.0,1.0,0.0,[],True,True,"[{'type': 'photo', 'photo': {'album_id': -8, 'date': 1626185946, 'id': 457781762, 'owner_id': -59780149, 'access_key': '62df66c1a21a753015', 'sizes': [{'height': 130, 'type': 'm', 'width': 104, 'url': 'https://sun9-56.userapi.com/impg/6Vu9yaU5ug78QykuDGyAZApXhgCspWUFyl8-WQ/vndyevHLuuQ.jpg?size=104x130&quality=96&sign=94b6f7c30bbe170c6a5f2aae98eeffa5&c_uniq_tag=fDCVNXC8DDXH9mRD-fKLpPHpimqFDfakSHabBTcpBTc&type=album'}, {'height': 162, 'type': 'o', 'width': 130, 'url': 'https://sun9-56.userapi.com/impg/6Vu9yaU5ug78QykuDGyAZApXhgCspWUFyl8-WQ/vndyevHLuuQ.jpg?size=130x162&quality=96&sign=d373d13fe79a845a81cf69da8832908b&c_uniq_tag=_cB_MaJpFU8AqVy7iqHEpPbekWvvAvMArI540oICTbQ&type=album'}, {'height': 250, 'type': 'p', 'width': 200, 'url': 'https://sun9-56.userapi.com/impg/6Vu9yaU5ug78QykuDGyAZApXhgCspWUFyl8-WQ/vndyevHLuuQ.jpg?size=200x250&quality=96&sign=73dffe9796a2e990e01b738ce7dccb61&c_uniq_tag=Vqpz7sg5VTDoKIM4dNwHmW4p1guFWuZ-G6-acEzffoI&type=album'}, {'height': 400, 'type': 'q', 'width': 320, 'url': 'https://sun9-56.userapi.com/impg/6Vu9yaU5ug78QykuDGyAZApXhgCspWUFyl8-WQ/vndyevHLuuQ.jpg?size=320x400&quality=96&sign=ef2cb8ad34602dd084ce30d7b9d493eb&c_uniq_tag=w41z5zLdc-6sSWrxo1bB6DK6IBPvVexEpTzBceldX3I&type=album'}, {'height': 637, 'type': 'r', 'width': 510, 'url': 'https://sun9-56.userapi.com/impg/6Vu9yaU5ug78QykuDGyAZApXhgCspWUFyl8-WQ/vndyevHLuuQ.jpg?size=510x637&quality=96&sign=b7ba14e768f182aeba5655e898301269&c_uniq_tag=PFPWjE9B46AmQC7kJqmYwfN_1oHwa_LQrbMDrZAm4rI&type=album'}, {'height': 75, 'type': 's', 'width': 60, 'url': 'https://sun9-56.userapi.com/impg/6Vu9yaU5ug78QykuDGyAZApXhgCspWUFyl8-WQ/vndyevHLuuQ.jpg?size=60x75&quality=96&sign=753d1cda1a6e6c00f4c6b2fa4ea3a046&c_uniq_tag=0Ra6tNkSgR1wBwk97vrSqG-K1iF2bs59i_DmthAWj38&type=album'}, {'height': 604, 'type': 'x', 'width': 483, 'url': 'https://sun9-56.userapi.com/impg/6Vu9yaU5ug78QykuDGyAZApXhgCspWUFyl8-WQ/vndyevHLuuQ.jpg?size=483x604&quality=96&sign=b99cf30e6b048f51ef2cce0b40d10a32&c_uniq_tag=g5opqvmfe_PEvCsTUjbuFzytqIhUJ_TKKrs5PSO_x50&type=album'}, {'height': 807, 'type': 'y', 'width': 646, 'url': 'https://sun9-56.userapi.com/impg/6Vu9yaU5ug78QykuDGyAZApXhgCspWUFyl8-WQ/vndyevHLuuQ.jpg?size=646x807&quality=96&sign=98f08529faf8dfaa26488abb2fe89ed6&c_uniq_tag=kn9ikcbarXlARCXPH_j3BGUXSEq_336Cec9kge3CfQc&type=album'}, {'height': 1080, 'type': 'z', 'width': 864, 'url': 'https://sun9-56.userapi.com/impg/6Vu9yaU5ug78QykuDGyAZApXhgCspWUFyl8-WQ/vndyevHLuuQ.jpg?size=864x1080&quality=96&sign=daa147f0af0b08c3e940c3ffabe6986f&c_uniq_tag=yeqpM608T-9IJxNmxlZxJLnB0DyG7-JckO6SadfH51U&type=album'}], 'text': '', 'user_id': 647682361, 'has_tags': False}}]",,,,,тренд этого лета белые шлёпки,POSITIVE,0.6052369475364685
9162919,625859193,1626185946,брат сводный,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,брат же сводный был,NEUTRAL,0.5941296219825745
9162920,663013329,1626185947,родной,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,родным,POSITIVE,0.960358202457428
9162923,215677202,1626185970,переходить газпром личный счет ..,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,не могу перейти на газпром потому что это не мои личные счета,NEGATIVE,0.40273788571357727
9162924,368545182,1626185975,труд замечать шлепка,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,с трудом заметил шлепки,NEGATIVE,0.7516066431999207
9162925,542175377,1626185977,красивый шлепок,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,красивые шлёпки,POSITIVE,0.9800239205360413
9162926,625859193,1626185978,новый сезон смотреть,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,новый сезон ещё не смотрела,NEUTRAL,0.7576203346252441
9162927,579038704,1626185989,масечкин чудо прелесть,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,масечкино чудо и прелесть😌💞,POSITIVE,0.9807689189910889
9162928,625859193,1626185993,короче подстригать кажется,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,там она коротко подстрижена кажется,NEUTRAL,0.8285676836967468
9162929,625859193,1626186002,анна тормозить,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,анна тормози да,NEUTRAL,0.8285107016563416
9162931,579038704,1626186018,скучать,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,но я скучаю😒,NEUTRAL,0.5566708445549011
9162932,368545182,1626186021,анна бить посуда платить,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,анна бей посуду я плачу,NEUTRAL,0.8296656012535095
9162933,625859193,1626186028,лс написать скучать,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,в лс напиши что скучаешь,NEUTRAL,0.8278770446777344
9162934,368545182,1626186029,продолжать короче,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,продолжай короче😄,POSITIVE,0.8222519159317017
9162935,625859193,1626186046,увидеть,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,здесь он не увидит тебя,NEUTRAL,0.8292755484580994
9162938,579038704,1626186076,глаз тупица выцарапывать ненавидеть,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,и глаза я этой тупице выцарапаюненавижу её,NEGATIVE,0.751556396484375
9162941,215677202,1626186109,пахнуть шизофрения,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,пахнет шизофренией,NEGATIVE,0.751443088054657
9162942,579038704,1626186114,клочок волос обеднеть,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,и без  клочков волос тоже не обеднеет,NEUTRAL,0.7534903287887573
9162945,368545182,1626186154,переходить дорога,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,кто ей перешёл дорогу,NEUTRAL,0.82459557056427
